time,seconds_elapsed,z,y,x
1776442196020545800,0.0745458984375,-0.9279937744140625,-0.3791046142578125,-0.004852294921875
1776442196045562600,0.099562744140625,-0.942108154296875,-0.362823486328125,0.025390625
1776442196070579700,0.124579833984375,-0.945892333984375,-0.363494873046875,0.036346435546875
1776442196095596800,0.1495966796875,-0.9437713623046875,-0.362884521484375,0.026824951171875
1776442196120614000,0.17461376953125,-0.95086669921875,-0.3445281982421875,0.00958251953125
1776442196145630700,0.199630615234375,-0.9604339599609375,-0.3345947265625,-0.0080108642578125
1776442196170647800,0.224647705078125,-0.955078125,-0.3286895751953125,-0.0053863525390625
1776442196195666000,0.249666015625,-0.9484405517578125,-0.329254150390625,0.0166168212890625
1776442196220682800,0.274682861328125,-0.94049072265625,-0.32421875,0.018218994140625
1776442196245699600,0.299699462890625,-0.938446044921875,-0.308837890625,0.0414276123046875
1776442196270716700,0.324716552734375,-0.944000244140625,-0.30322265625,0.0513153076171875
1776442196295733800,0.349733642578125,-0.95941162109375,-0.3152618408203125,0.043121337890625
1776442196320750600,0.37475048828125,-0.9696044921875,-0.3065948486328125,0.0428466796875
1776442196345767700,0.399767578125,-0.9801788330078125,-0.2866058349609375,0.05419921875
1776442196370784800,0.42478466796875,-0.9810028076171875,-0.2647552490234375,0.053924560546875
1776442196395801900,0.4498017578125,-0.9871368408203125,-0.266265869140625,0.048736572265625
1776442196420818700,0.474818603515625,-0.9808502197265625,-0.26654052734375,0.0472564697265625
1776442196445835800,0.499835693359375,-0.9741058349609375,-0.2707061767578125,0.04302978515625
1776442196470854000,0.52485400390625,-0.9554290771484375,-0.270751953125,0.058380126953125
1776442196495870700,0.54987060546875,-0.954315185546875,-0.260528564453125,0.07818603515625
1776442196520887800,0.5748876953125,-0.951507568359375,-0.2606658935546875,0.0847320556640625
1776442196545904600,0.599904541015625,-0.95526123046875,-0.258697509765625,0.0863800048828125
1776442196570921700,0.624921630859375,-0.9593048095703125,-0.249420166015625,0.0882720947265625
1776442196595938600,0.6499384765625,-0.96917724609375,-0.2451324462890625,0.0859222412109375
1776442196620955600,0.67495556640625,-0.97503662109375,-0.235931396484375,0.1052398681640625
1776442196645972700,0.69997265625,-0.9697723388671875,-0.24267578125,0.1325531005859375
1776442196670989800,0.72498974609375,-0.953125,-0.2035980224609375,0.164794921875
1776442196696007700,0.750007568359375,-0.952117919921875,-0.18792724609375,0.151092529296875
1776442196721024800,0.775024658203125,-0.967559814453125,-0.1627960205078125,0.1747283935546875
1776442196746041900,0.800041748046875,-0.999603271484375,-0.0943450927734375,0.1249542236328125
1776442196771058700,0.82505859375,-1.0306396484375,-0.11920166015625,0.0850372314453125
1776442196796075800,0.85007568359375,-0.961700439453125,-0.1848297119140625,0.219207763671875
1776442196821092900,0.8750927734375,-1.06561279296875,-0.2085723876953125,0.3269805908203125
1776442196846110000,0.90010986328125,-0.9275970458984375,-0.184722900390625,0.2523040771484375
