timestamp,orient_x,orient_y,orient_z,orient_w,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z
1776447395.434544,0.7298565629454846,-0.11355340249482511,-0.18987397360301977,0.6468097838278668,-0.269394,-0.443854,-0.624782,-1.192,-10.788,0.279,-2.31e-06,4.451e-05,-2.03e-06
1776447395.4597964,0.7280280640197162,-0.10802524574473885,-0.19334490675023394,0.648786121395361,-0.349603,0.337064,-0.351263,0.238,-9.673,0.37,-3.2000000000000003e-06,4.4410000000000003e-05,-2.74e-06
1776447395.4848824,0.726405787297503,-0.10125885572025758,-0.18985071909494752,0.6527158499516083,-0.43013,0.690834,0.053099,1.893,-9.264,1.005,-3.08e-06,4.5e-05,-2.88e-06
1776447395.5094275,0.7227788332127157,-0.09568814613579746,-0.17666122769350928,0.6612301774560668,-0.800139,1.329694,0.837471,1.381,-9.034,1.254,-2.2e-06,4.451e-05,5.100000000000001e-07
1776447395.5352573,0.7196363993048271,-0.09362417518545799,-0.15706973014276432,0.6698410755465101,-0.250259,1.010841,1.069384,4.099,-7.657,1.84,-9.7e-07,4.496e-05,-5.000000000000001e-07
1776447395.5594053,0.7169803141511156,-0.09881305521397464,-0.14232268004735615,0.675218086238206,-0.449538,0.404104,1.104651,1.495,-11.071,0.91,1.4e-07,4.494000000000001e-05,1.03e-06
1776447395.5846815,0.7111129653848179,-0.10201641636929444,-0.1308782904258744,0.6832143692487578,-0.73795,0.574524,0.883534,-0.879,-10.552,-0.622,1.13e-06,4.445e-05,1.2200000000000002e-06
1776447395.609381,0.7046905025048447,-0.10205988090798557,-0.11857977426897634,0.6920505137075155,-0.66284,0.701305,0.731799,-0.669,-9.201,-0.262,1.7800000000000001e-06,4.3490000000000005e-05,1.53e-06
1776447395.6344547,0.700483341047407,-0.10027997312600904,-0.10860995062189509,0.6981911590179432,-0.46871,0.573462,0.368312,0.497,-9.877,0.389,2.4400000000000004e-06,4.3480000000000004e-05,1.96e-06
1776447395.660199,0.6975306398092799,-0.09768123193617091,-0.10381938181026643,0.702232809982005,-0.334687,0.317214,0.052562,0.341,-10.451,-0.184,2.78e-06,4.359e-05,1.44e-06
1776447395.6848836,0.6940539028274069,-0.09294606543170038,-0.10421043374982872,0.7062509429292702,-0.607994,0.301715,-0.420466,-0.272,-11.564,-0.809,2.35e-06,4.431e-05,3.4200000000000003e-06
1776447395.7095947,0.6859566373907638,-0.08070891660275756,-0.10660625206862719,0.7152514728543002,-1.484117,0.760338,-0.864083,-0.281,-11.907,-0.536,2.35e-06,4.431e-05,2.2100000000000004e-06
1776447395.734399,0.6700772106530758,-0.05932022995985811,-0.11041393565456266,0.7316326980761406,-2.255706,1.097506,-1.353216,0.519,-9.841,-0.44,1.23e-06,4.4090000000000006e-05,4.83e-06
1776447395.7593498,0.6497822124741451,-0.03391631371509791,-0.11612976371167838,0.7504309681752571,-2.508138,1.042024,-1.391766,0.001,-8.533,-1.13,-5.4e-07,4.412e-05,1.061e-05
1776447395.7846148,0.6295008748711252,-0.012598810002002199,-0.11928617255106833,0.7676853050313899,-2.197893,1.022913,-0.790034,-0.881,-7.698,-2.052,-1.65e-06,4.414e-05,1.2280000000000001e-05
1776447395.8094003,0.6093883369006429,0.004752738515896783,-0.11259176756114812,0.7848225023554845,-2.285972,1.309221,-0.01533,1.34,-8.083,-2.817,-2.11e-06,4.32e-05,1.361e-05
1776447395.8343449,0.5869909133151082,0.016339907438279386,-0.10017764158999387,0.8032055249037263,-2.41052,0.844638,0.646573,2.015,-7.398,-2.4,-2.2100000000000004e-06,4.415e-05,1.6530000000000003e-05
1776447395.8593526,0.5674215110381322,0.01686885430329435,-0.08792198462903547,0.8185462694219482,-1.757693,0.196809,0.939347,3.624,-8.925,-3.367,-1.35e-06,4.271e-05,1.9120000000000003e-05
1776447395.8849027,0.5494744336082477,0.015300202590813015,-0.08059955943906488,0.8314730672906996,-1.841079,0.147867,0.381749,0.85,-10.027,-4.237,-1.01e-06,4.283e-05,2.021e-05
1776447395.9096632,0.5268682154575972,0.017067378878391645,-0.07723492350356852,0.8462584443951778,-2.465998,0.010437,0.122942,0.797,-9.627,-4.873,-8.500000000000001e-07,3.998e-05,2.385e-05
1776447395.9347184,0.4926330379754768,0.01625184028888696,-0.07652996111850698,0.866713177835365,-3.601742,-0.415775,0.259155,2.325,-8.83,-4.146,-6.4e-07,3.8910000000000005e-05,2.428e-05
1776447395.95956,0.45501235847029303,0.01314552238678721,-0.07472452706328889,0.8872469745993209,-3.020643,-0.274851,0.230121,1.535,-7.78,-6.914,2.1e-07,3.736e-05,2.6740000000000005e-05
1776447395.9850855,0.41841098540486854,0.014668074208038985,-0.07618697468692642,0.9049379204009564,-3.833526,-0.224597,-0.285454,-1.116,-9.503,-3.847,-4.9e-07,3.536000000000001e-05,3.113e-05
1776447396.0096524,0.36010166964018,0.016638765398079507,-0.07847960219735309,0.929457309964975,-5.78909,-0.400872,-0.04823,0.766,-7.899,-3.55,1.2e-07,3.263e-05,3.253e-05
1776447396.034618,0.28823126400144894,0.01700199573167705,-0.07885535054727108,0.9541569599826509,-6.006379,-0.540945,0.063959,1.175,-5.606,-7.751,2.5000000000000004e-07,2.778e-05,3.54e-05
1776447396.0596116,0.22650055692985238,0.014523088871207339,-0.07879107399042974,0.9707103297377342,-4.404547,-0.579814,0.05362,0.068,-4.55,-9.738,8.1e-07,2.2800000000000002e-05,3.936e-05
1776447396.0857992,0.17541687726332625,0.015582947440423203,-0.08225211200288032,0.980928479039791,-4.316383,-0.130389,-0.522309,-1.278,-5.331,-8.297,1.08e-06,1.913e-05,3.995e-05
1776447396.1102319,0.11521998424052468,0.02181239975067866,-0.08355548731551102,0.9895792312837802,-5.030381,0.149451,0.224843,1.781,1.429,-8.936,8.699999999999999e-07,1.452e-05,4.266e-05
1776447396.135343,0.06299636057106815,0.02441133009665418,-0.07239069346955042,0.9950854903055866,-3.397429,-0.42828,0.873948,3.514,1.739,-9.499,8.1e-07,1.145e-05,4.229e-05
1776447396.1606386,0.02930177876339349,0.018851863613521286,-0.0627303708089021,0.9974221340925695,-2.247009,-0.585156,0.728225,0.398,0.55,-10.673,1.4200000000000002e-06,8.36e-06,4.0360000000000007e-05
1776447396.1851664,0.008948333360620293,0.014503384984359895,-0.051945164443823605,0.9985045212942035,-1.229517,-0.352215,0.947463,0.223,0.98,-10.305,1.8200000000000002e-06,6.2300000000000005e-06,4.121000000000001e-05
1776447396.2098796,0.0013604675306046043,0.010057533649472233,-0.04145580039906032,0.999088790727962,-0.162558,-0.383392,0.58841,-0.188,0.305,-9.794,2.24e-06,4.92e-06,4.285e-05
1776447396.2345173,0.00650523737446525,0.005428082518141636,-0.03539611011785017,0.9993374471095353,0.845938,-0.259098,0.414316,-0.46,1.233,-10.248,2.35e-06,5.04e-06,4.178e-05
1776447396.2596042,0.02280554383910865,0.00549937933878692,-0.03225799357150147,0.9992042262960217,1.573924,0.280951,0.165021,-1.078,0.16,-10.527,2.37e-06,5.86e-06,4.191e-05
1776447396.2846346,0.04802124662075947,0.010954202725962488,-0.031390494791034514,0.9982928438852003,2.392863,0.607403,0.074861,-0.353,0.794,-11.316,1.65e-06,8.71e-06,4.144e-05
1776447396.3093467,0.08978584019587234,0.01935118634646532,-0.031703122322237265,0.9952682786677807,4.079174,0.853239,-0.128143,0.211,0.794,-10.537,1.3800000000000001e-06,1.179e-05,3.9920000000000004e-05
1776447396.3342576,0.15205115802414915,0.030908137375723184,-0.034418968885462434,0.9872894545007255,5.423633,1.218066,-0.258166,-0.199,-1.573,-9.266,4.6e-07,1.619e-05,4.088e-05
1776447396.359492,0.23153896442142965,0.041986694392919556,-0.03848273859215159,0.9711569926016369,7.466567,0.8871,-0.322895,1.896,-1.591,-7.648,-7.6e-07,2.153e-05,4.009e-05
1776447396.3846679,0.3418166469846311,0.04483154547184502,-0.04423427949165047,0.9376539025102197,10.234762,0.448816,-0.176825,1.152,-3.321,-5.527,-1.28e-06,2.935e-05,3.57e-05
1776447396.4099085,0.46694865380537726,0.04637898655623897,-0.05267506110037011,0.8814949133451847,11.315104,0.630779,-0.53464,-0.381,-5.369,-4.026,-1.67e-06,3.751e-05,2.704e-05
1776447396.4363952,0.5877476024769263,0.04633912752939828,-0.05898420577880471,0.805559621946807,11.307915,0.467203,-0.097101,0.696,-8.306,0.458,-2.2200000000000003e-06,4.32e-05,1.6270000000000002e-05
1776447396.4601743,0.6876946676223766,0.0404823816694003,-0.05894769048916444,0.7224696468946745,9.626007,0.388535,0.388024,1.265,-10.592,4.134,-1.9699999999999998e-06,4.5090000000000004e-05,1.0520000000000001e-05
1776447396.4852915,0.7585648011382189,0.03257598776506157,-0.06080968712346007,0.6479355133400329,7.355804,-0.266479,0.044989,1.361,-10.9,4.598,-1.6299999999999999e-06,4.5090000000000004e-05,5.3e-07
1776447396.5105393,0.805746927846975,0.028837909839160823,-0.0726915823436794,0.5870742687919838,5.307385,-0.426358,-0.800063,0.574,-12.956,4.791,-2.31e-06,4.428e-05,-5.1e-06
1776447396.53542,0.8343265249574623,0.030058214780407672,-0.08651923456227302,0.5436084763203923,3.533165,-0.667281,-0.81226,2.956,-10.189,4.997,-3.4700000000000002e-06,4.205e-05,-1.1400000000000001e-05
1776447396.5596185,0.8498151320385247,0.028515633173268103,-0.10019482495192747,0.5166837495760103,1.862916,-0.810695,-0.416026,3.216,-9.031,3.81,-4.360000000000001e-06,4.172e-05,-1.1580000000000001e-05
1776447396.584592,0.8574398294398254,0.023410699342903088,-0.10730477728249692,0.5027271256047686,1.033178,-0.430226,0.131992,2.527,-9.608,3.183,-4.81e-06,4.1370000000000005e-05,-1.373e-05
1776447396.6097445,0.8600598530007199,0.015797656080789008,-0.10828111988873959,0.4983198595223493,0.037871,-0.239338,0.665658,2.007,-10.477,3.737,-4.270000000000001e-06,4.0770000000000004e-05,-1.45e-05
1776447396.634611,0.855984510628383,0.009928339445921613,-0.10337905999284899,0.5064629459250983,-1.127793,0.157455,0.620132,2.495,-9.7,4.136,-3.9300000000000005e-06,4.1120000000000006e-05,-1.248e-05
1776447396.659516,0.8453494191148523,0.0077377402482407265,-0.09798291304432821,0.5250941208291903,-1.996495,0.201543,0.467662,1.12,-9.313,3.921,-3.2500000000000002e-06,4.1580000000000005e-05,-1.179e-05
1776447396.6852696,0.8298244143386152,0.00680119500676625,-0.09187547310645626,0.5503672251828946,-2.56933,0.255477,0.521478,1.572,-8.917,3.918,-3.0200000000000003e-06,4.228e-05,-9.110000000000001e-06
1776447396.710035,0.8117547619021365,0.005711566305308863,-0.08593692373955698,0.5776126986811556,-2.59046,0.163803,0.460809,1.278,-8.887,3.258,-2.35e-06,4.25e-05,-7.480000000000001e-06
1776447396.7346623,0.794083390046566,0.0057552478013070466,-0.08330050979990389,0.6020460711955316,-2.229887,-0.034709,0.17096,1.348,-8.915,1.881,-1.98e-06,4.439000000000001e-05,-4.5500000000000005e-06
1776447396.7595694,0.7792192461922272,0.0061563842497706425,-0.08135353616087537,0.6214185927784167,-1.828074,0.168751,0.260095,0.589,-8.676,0.627,-1.65e-06,4.426e-05,-4.000000000000001e-06
1776447396.7848604,0.7635557732872746,0.007520582750280808,-0.07487072901278763,0.6413426508909743,-2.317307,0.452866,0.376113,1.119,-10.186,1.566,-1.41e-06,4.4850000000000006e-05,-7.900000000000002e-07
1776447396.809622,0.7406001951899664,0.011657069702862514,-0.0689742345506723,0.6682948590096104,-3.106946,0.343406,0.052727,1.455,-10.786,1.958,-1.2000000000000002e-06,4.461e-05,1.4900000000000001e-06
1776447396.834843,0.7152191934063159,0.016433325708293273,-0.06732843857613449,0.6954554856698477,-2.737079,0.043969,-0.081315,1.056,-8.836,1.426,-9.5e-07,4.579e-05,5.36e-06
1776447396.859541,0.6969583153271376,0.016827468307010603,-0.06797314260173531,0.7136845205632382,-1.569521,-0.227099,0.088527,0.825,-8.433,-0.227,-1.19e-06,4.52e-05,5.89e-06
1776447396.8847291,0.6903550521220664,0.014147412343093569,-0.06764532432330242,0.7201623864315106,-0.160429,-0.078494,0.250627,0.135,-8.234,-1.384,-1.18e-06,4.543e-05,6.9599999999999994e-06
1776447396.9095387,0.6939984579628848,0.010818303555894217,-0.0635303571988718,0.7170864650566864,0.593302,0.125653,0.496497,0.686,-9.385,-0.451,-3.0000000000000004e-07,4.506e-05,7.94e-06
1776447396.9353917,0.6986964926505346,0.007082474789537548,-0.058812825654903214,0.7129615005364476,0.430171,-0.002647,0.39142,0.987,-9.885,0.518,-8e-08,4.53e-05,4.48e-06
1776447396.9607618,0.7011408557547703,0.003364896944953736,-0.057365612589417206,0.7107034292532007,0.200347,-0.178168,0.197285,1.09,-10.115,-0.455,1.3e-07,4.47e-05,7.17e-06
1776447396.9847817,0.7023365318762342,0.0015083360380812004,-0.0589389687685917,0.7093992661928505,0.122951,-0.151406,-0.10892,0.573,-10.402,-0.588,1.4e-07,4.482e-05,5.3e-06
1776447397.0095928,0.7034547357686336,0.0025461827730780227,-0.061659115780696556,0.7080558629932461,0.149253,-0.060648,-0.264161,0.688,-9.928,-0.115,1e-08,4.388000000000001e-05,5.84e-06
1776447397.0350957,0.7045447436200459,0.004563112598803477,-0.06402168180173509,0.706751092323211,0.092517,0.039528,-0.204666,0.674,-9.487,0.134,-5.2e-07,4.5190000000000006e-05,6.8599999999999995e-06
1776447397.0596125,0.7059699718819743,0.005849483700963633,-0.062344590653850285,0.7054681667925211,0.263155,0.290274,0.13346,0.643,-9.24,0.03,5.0000000000000004e-08,4.612e-05,6.48e-06
1776447397.0848193,0.7114068667726838,0.008802542529224602,-0.05715856174112682,0.7003968046567459,0.775893,0.570864,0.043341,0.8,-9.583,0.157,-8e-08,4.518e-05,4.080000000000001e-06
