time,seconds_elapsed,z,y,x
1776445409798611500,0.077611572265625,-0.07621729373931885,-0.010658372193574905,0.16129980981349945
1776445409823627300,0.102627197265625,-0.020857956260442734,-0.026500767096877098,-0.0034237538930028677
1776445409848643300,0.127643310546875,0.05281180515885353,-0.011303610168397427,-0.08457066863775253
1776445409873659400,0.152659423828125,0.029556799679994583,0.009103881195187569,0.04754049703478813
1776445409898675500,0.177675537109375,-0.06280118227005005,-0.14615680277347565,0.07770803570747375
1776445409923690200,0.202690185546875,-0.036013297736644745,-0.14259986579418182,-0.023858632892370224
1776445409948706300,0.227706298828125,0.10206417739391327,0.04300529509782791,-0.025531305000185966
1776445409973722000,0.25272216796875,0.2042372226715088,0.10247164219617844,-0.013573041185736656
1776445409998738200,0.27773828125,0.22628870606422424,0.08189298212528229,0.03992341458797455
1776445410023754200,0.302754150390625,0.30129197239875793,0.05777211859822273,0.016631435602903366
1776445410048769300,0.327769287109375,0.4642921984195709,0.12929192185401917,-0.08460653573274612
1776445410073785300,0.352785400390625,0.6508954167366028,0.26285192370414734,-0.22958897054195404
1776445410098801400,0.377801513671875,0.567685604095459,0.2969288229942322,-0.05310235172510147
1776445410123817500,0.4028173828125,0.527478814125061,0.48178550601005554,0.10114989429712296
1776445410148833300,0.427833251953125,0.8279334902763367,1.0480711460113525,-0.0687774121761322
1776445410173848300,0.452848388671875,1.1844228506088257,1.190000295639038,-0.4117017686367035
1776445410198864100,0.477864013671875,1.3193987607955933,0.9055454730987549,-0.45489540696144104
1776445410223880200,0.502880126953125,1.2451603412628174,0.7568590044975281,0.08951044827699661
1776445410248896300,0.527896240234375,1.2560679912567139,0.34269726276397705,0.2201894372701645
1776445410273912300,0.552912353515625,1.3652998208999634,-0.35169920325279236,-0.1532139927148819
1776445410298927400,0.57792724609375,1.4530925750732422,-0.3964746594429016,-0.38170957565307617
1776445410323943400,0.602943359375,1.635541558265686,-0.059396326541900635,-0.0800316259264946
1776445410348959500,0.62795947265625,1.616231083869934,0.22891996800899506,0.19244781136512756
1776445410373975300,0.652975341796875,1.8118900060653687,0.49871277809143066,0.13088901340961456
1776445410398991400,0.677991455078125,2.1811065673828125,0.7615182995796204,0.05285258963704109
1776445410424007400,0.70300732421875,2.186018466949463,0.7420464754104614,-0.12767411768436432
1776445410449022200,0.728022216796875,2.129194974899292,0.3389297127723694,-0.3265485167503357
1776445410474038300,0.753038330078125,2.213087558746338,0.1809253841638565,-0.19920247793197632
1776445410499054300,0.778054443359375,2.1682348251342773,0.24222001433372498,0.011456864885985851
1776445410524070100,0.803070068359375,2.073322057723999,0.29623886942863464,0.04660230875015259
1776445410549086200,0.828086181640625,1.894679069519043,0.42033690214157104,0.0265690628439188
1776445410574101500,0.8531015625,1.7664525508880615,0.48948389291763306,0.05782216414809227
1776445410599117300,0.878117431640625,1.7841832637786865,0.3740359842777252,0.08760062605142593
1776445410624133400,0.90313330078125,1.7534314393997192,0.10501447319984436,0.012420428916811943
1776445410649149200,0.928149169921875,1.7933123111724854,0.028785845264792442,-0.058338556438684464
1776445410674165200,0.953165283203125,1.865024209022522,0.29421311616897583,-0.09467098861932755
1776445410699181300,0.978181396484375,1.8534239530563354,0.46477457880973816,-0.13071613013744354
1776445410724196000,1.003196044921875,1.791951298713684,0.3801976144313812,-0.18534624576568604
1776445410749212200,1.028212158203125,1.564680814743042,-0.02822204679250717,-0.44496262073516846
1776445410774228200,1.053228271484375,1.2939105033874512,-0.6736271977424622,-0.573932409286499
1776445410799244300,1.078244384765625,1.0999010801315308,-1.3425710201263428,-0.4281890094280243
1776445410824260400,1.10326025390625,1.0648823976516724,-0.8684660792350769,-0.19541266560554504
1776445410849275400,1.128275390625,1.0530892610549927,-0.32264167070388794,-0.22180677950382233
1776445410874291200,1.153291259765625,1.0473690032958984,-0.3635927438735962,-0.4214327335357666
1776445410899307300,1.178307373046875,0.8628504276275635,0.03720569983124733,-0.42818593978881836
1776445410924323300,1.2033232421875,0.8720699548721313,0.2574089765548706,-0.3288770318031311
1776445410949339400,1.22833935546875,1.1002545356750488,0.23962245881557465,-0.2591839134693146
1776445410974355200,1.253355224609375,1.2680299282073975,0.054857391864061356,-0.024226456880569458
1776445410999370200,1.278370361328125,1.4681233167648315,0.0113228103145957,0.07802800834178925
1776445411024386300,1.30338623046875,1.7430506944656372,-0.32187116146087646,0.13137421011924744
1776445411049402000,1.328402099609375,1.4572148323059082,-0.16595838963985443,0.13877318799495697
1776445411074418400,1.35341845703125,0.8136837482452393,-0.03824027255177498,0.13697689771652222
1776445411099434500,1.3784345703125,0.5747042894363403,0.19210302829742432,0.027542391791939735
1776445411124450300,1.4034501953125,0.7545986175537109,0.41859209537506104,-0.052826449275016785
1776445411149466400,1.42846630859375,0.8164826035499573,0.3423888385295868,-0.06933732330799103
1776445411174481400,1.4534814453125,0.7520347237586975,0.2278231531381607,0.01327069103717804
1776445411199497200,1.478497314453125,0.7482460737228394,-0.03552331030368805,0.015522804111242294
1776445411224513300,1.50351318359375,0.845471978187561,-0.1960308998823166,-0.10378067195415497
1776445411249529300,1.528529296875,1.0243768692016602,-0.11193802952766418,-0.08056175708770752
1776445411274545200,1.553545166015625,1.206583857536316,0.0032899165526032448,0.17442432045936584
1776445411299561200,1.578561279296875,1.2496862411499023,0.2235020250082016,0.46293380856513977
1776445411324576300,1.603576171875,1.1603692770004272,0.43987762928009033,0.5207672715187073
1776445411349592300,1.62859228515625,0.8208843469619751,0.4756258726119995,0.4063115119934082
1776445411374608400,1.6536083984375,0.6498983502388,0.2706560492515564,0.15452609956264496
1776445411399624400,1.67862451171875,0.5721126794815063,0.20973709225654602,0.04926937445998192
1776445411424640300,1.70364013671875,0.7131122350692749,0.2368522733449936,-0.11381497234106064
1776445411449656300,1.72865625,0.9581562280654907,-0.013752080500125885,-0.29440584778785706
1776445411474671400,1.75367138671875,1.2149156332015991,0.019374020397663116,-0.17878858745098114
1776445411499687200,1.778687255859375,1.3404598236083984,0.017183685675263405,-0.2170439213514328
1776445411524703200,1.803703125,1.4338616132736206,0.08258191496133804,-0.18807515501976013
1776445411549719300,1.82871923828125,1.5250616073608398,0.16361963748931885,0.02928832173347473
1776445411574735400,1.8537353515625,1.512001395225525,-0.055135954171419144,-0.23799386620521545
1776445411599751200,1.878751220703125,1.5819655656814575,0.03834579512476921,-0.2591859698295593
