time,seconds_elapsed,z,y,x
1776442841817086700,0.078086669921875,-1.02978515625,-0.19537353515625,-0.0219573974609375
1776442841842103800,0.103103759765625,-0.978607177734375,-0.139312744140625,-0.1234893798828125
1776442841867119900,0.128119873046875,-0.878631591796875,-0.1214752197265625,-0.1740875244140625
1776442841892136700,0.15313671875,-0.9490966796875,-0.1339874267578125,-0.165069580078125
1776442841917152800,0.17815283203125,-0.9339599609375,-0.1352081298828125,-0.1460723876953125
1776442841942169600,0.203169677734375,-0.8355712890625,-0.1075897216796875,-0.087310791015625
1776442841967185700,0.228185546875,-0.993194580078125,-0.1096649169921875,-0.0308837890625
1776442841992202800,0.25320263671875,-1.0316314697265625,-0.1117401123046875,0.0173187255859375
1776442842017218600,0.278218505859375,-1.0235595703125,-0.114288330078125,0.0345458984375
1776442842042235600,0.303235595703125,-1.0659332275390625,-0.1037445068359375,0.0498504638671875
1776442842067251700,0.328251708984375,-0.9528961181640625,-0.098541259765625,0.0972137451171875
1776442842092268800,0.353268798828125,-0.9278564453125,-0.1453399658203125,0.1096649169921875
1776442842117284900,0.378284912109375,-1.0366973876953125,-0.1979522705078125,0.102813720703125
1776442842142301700,0.4033017578125,-1.06365966796875,-0.187744140625,0.134124755859375
1776442842167317500,0.4283173828125,-0.9351959228515625,-0.1576995849609375,0.141021728515625
1776442842192334600,0.45333447265625,-0.9657745361328125,-0.21527099609375,0.272247314453125
1776442842217350700,0.4783505859375,-1.0638580322265625,-0.241180419921875,0.25030517578125
1776442842242367700,0.50336767578125,-0.97918701171875,-0.11376953125,0.25628662109375
1776442842267383800,0.5283837890625,-0.9227447509765625,0.037506103515625,0.222686767578125
1776442842292400600,0.553400634765625,-0.9337005615234375,0.107818603515625,0.2528228759765625
1776442842317416700,0.578416748046875,-1.0953826904296875,-0.0457763671875,0.1303863525390625
1776442842342433800,0.603433837890625,-0.9134521484375,-0.2480621337890625,-0.0237274169921875
1776442842367449900,0.628449951171875,-1.007049560546875,-0.0816497802734375,-0.090545654296875
1776442842392465700,0.653465576171875,-0.9182281494140625,0.1003570556640625,0.0036468505859375
1776442842417482500,0.678482421875,-0.9990386962890625,-0.010284423828125,-0.0160064697265625
1776442842442498600,0.70349853515625,-1.0182952880859375,-0.16912841796875,-0.0076904296875
1776442842467515400,0.728515380859375,-0.9919281005859375,-0.17852783203125,0.0764617919921875
1776442842492531200,0.75353125,-0.94512939453125,-0.2070770263671875,0.16033935546875
1776442842517548300,0.77854833984375,-1.00079345703125,-0.2117156982421875,0.214111328125
1776442842542564400,0.803564453125,-1.076080322265625,-0.15716552734375,0.148651123046875
1776442842567581400,0.82858154296875,-1.103179931640625,-0.1740875244140625,0.078399658203125
1776442842592597500,0.853597412109375,-1.04168701171875,-0.2222900390625,0.0636444091796875
1776442842617614600,0.878614501953125,-1.012298583984375,-0.19696044921875,0.0361328125
1776442842642630400,0.90363037109375,-0.95721435546875,-0.10626220703125,0.08123779296875
1776442842667647500,0.9286474609375,-0.979095458984375,-0.14422607421875,0.10595703125
1776442842692663600,0.95366357421875,-0.9627227783203125,-0.17254638671875,0.052734375
1776442842717680400,0.978680419921875,-0.9789581298828125,-0.1473541259765625,0.02984619140625
1776442842742696400,1.003696533203125,-1.004150390625,-0.1445159912109375,0.09759521484375
1776442842767713300,1.02871337890625,-1.0543212890625,-0.1458740234375,0.13177490234375
1776442842792729300,1.053729248046875,-1.059661865234375,-0.1451568603515625,0.0932159423828125
1776442842817746400,1.078746337890625,-0.9599151611328125,-0.11724853515625,0.0782928466796875
1776442842842762500,1.103762451171875,-0.996002197265625,-0.1241302490234375,0.094329833984375
1776442842867779600,1.128779541015625,-0.9872589111328125,-0.119598388671875,0.0928497314453125
1776442842892795400,1.15379541015625,-0.9598388671875,-0.1089324951171875,0.090911865234375
1776442842917812200,1.178812255859375,-0.918853759765625,-0.123748779296875,0.1001739501953125
1776442842942828500,1.20382861328125,-0.948455810546875,-0.0975189208984375,0.094970703125
1776442842967845400,1.228845458984375,-0.9788970947265625,-0.0704498291015625,0.140472412109375
